MsgID.LOCAL_POSITION,2733.6270000,3.3985155,-13.3885555,-0.1713776
MsgID.LOCAL_VELOCITY,2733.6270000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3959009,37.7933122,0.1230000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,2733.8770000,3.3817518,-13.2833271,-0.1234856
MsgID.LOCAL_VELOCITY,2733.8770000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3958999,37.7933110,0.0660000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,2734.1270000,3.2571228,-13.1946440,-0.0662840
MsgID.LOCAL_VELOCITY,2734.1270000,0.0000000,0.0000000,-0.0000000
MsgID.STATE,0.0000000,False,False,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957514,37.7932817,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3958993,37.7933108,0.0100000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,2734.3770000,3.2278249,-13.1415796,-0.0103646
MsgID.LOCAL_VELOCITY,2734.3770000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3958985,37.7933119,-0.0340000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,2734.6270000,3.3497894,-13.0693502,0.0342812
MsgID.LOCAL_VELOCITY,2734.6270000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3959004,37.7933118,-0.0600000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,2734.8770000,3.3454754,-13.2427006,0.0606878
MsgID.LOCAL_VELOCITY,2734.8770000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3959015,37.7933119,-0.0660000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,2735.1270000,3.3493948,-13.3418140,0.0665861
MsgID.LOCAL_VELOCITY,2735.1270000,0.0000000,0.0000000,-0.0000000
MsgID.STATE,0.0000000,False,False,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957514,37.7932817,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3958995,37.7933131,-0.0540000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,2735.3770000,3.4906259,-13.1632376,0.0545856
MsgID.LOCAL_VELOCITY,2735.3770000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3958992,37.7933138,-0.0300000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,2735.6270000,3.5600610,-13.1373787,0.0302981
MsgID.LOCAL_VELOCITY,2735.6270000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3959016,37.7933135,0.0010000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,2735.8770000,3.5348313,-13.3503513,-0.0011634
MsgID.LOCAL_VELOCITY,2735.8770000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3959002,37.7933118,0.0350000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,2736.1270000,3.3374300,-13.2220144,-0.0351339
MsgID.LOCAL_VELOCITY,2736.1270000,0.0000000,0.0000000,-0.0000000
MsgID.STATE,0.0000000,False,False,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957514,37.7932817,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3959003,37.7933116,0.0670000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,2736.3770000,3.3184218,-13.2283583,-0.0677832
MsgID.LOCAL_VELOCITY,2736.3770000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3959006,37.7933122,0.0950000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,2736.6270000,3.3881288,-13.2541037,-0.0959423
MsgID.LOCAL_VELOCITY,2736.6270000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3959018,37.7933108,0.1170000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,2736.8770000,3.2275858,-13.3665972,-0.1176863
MsgID.LOCAL_VELOCITY,2736.8770000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3959019,37.7933116,0.1320000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,2737.1280000,3.3168890,-13.3710575,-0.1322042
MsgID.LOCAL_VELOCITY,2737.1280000,0.0000000,0.0000000,-0.0000000
MsgID.STATE,0.0000000,False,False,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957514,37.7932817,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3958993,37.7933128,0.1390000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,2737.3780000,3.4556365,-13.1391687,-0.1398266
MsgID.LOCAL_VELOCITY,2737.3780000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3958993,37.7933136,0.1420000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,2737.6280000,3.5453799,-13.1388063,-0.1422497
MsgID.LOCAL_VELOCITY,2737.6280000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3959015,37.7933129,0.1420000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,2737.8780000,3.4680672,-13.3345079,-0.1420687
MsgID.LOCAL_VELOCITY,2737.8780000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3959002,37.7933120,0.1410000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,2738.1280000,3.3615408,-13.2262783,-0.1418710
MsgID.LOCAL_VELOCITY,2738.1280000,0.0000000,0.0000000,-0.0000000
MsgID.STATE,0.0000000,False,False,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957514,37.7932817,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3959000,37.7933123,0.1430000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,2738.3780000,3.3978429,-13.2016296,-0.1432490
MsgID.LOCAL_VELOCITY,2738.3780000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3959000,37.7933123,0.1460000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,2738.6280000,3.3985090,-13.2016296,-0.1461092
MsgID.LOCAL_VELOCITY,2738.6280000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3959000,37.7933120,0.1480000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,2738.8780000,3.3666954,-13.2027054,-0.1487445
MsgID.LOCAL_VELOCITY,2738.8780000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3959004,37.7933126,0.1490000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,2739.1280000,3.4329486,-13.2392025,-0.1492920
MsgID.LOCAL_VELOCITY,2739.1280000,0.0000000,0.0000000,-0.0000000
MsgID.STATE,0.0000000,False,False,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957514,37.7932817,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3958990,37.7933134,0.1470000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,2739.3780000,3.5196390,-13.1119432,-0.1474406
MsgID.LOCAL_VELOCITY,2739.3780000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3958986,37.7933120,0.1430000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,2739.6280000,3.3636622,-13.0791807,-0.1435495
MsgID.LOCAL_VELOCITY,2739.6280000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3958999,37.7933127,0.1380000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,2739.8780000,3.4441373,-13.1994247,-0.1380099
MsgID.LOCAL_VELOCITY,2739.8780000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3959000,37.7933137,0.1310000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,2740.1280000,3.5514529,-13.2016392,-0.1310664
MsgID.LOCAL_VELOCITY,2740.1280000,0.0000000,0.0000000,-0.0000000
MsgID.STATE,0.0000000,False,False,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957514,37.7932817,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3959009,37.7933127,0.1220000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,2740.3780000,3.4379544,-13.2837095,-0.1225105
MsgID.LOCAL_VELOCITY,2740.3780000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3959015,37.7933113,0.1120000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,2740.6280000,3.2871449,-13.3317661,-0.1123349
MsgID.LOCAL_VELOCITY,2740.6280000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3958997,37.7933114,0.1010000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,2740.8780000,3.3009660,-13.1740103,-0.1015840
MsgID.LOCAL_VELOCITY,2740.8780000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3958999,37.7933133,0.0920000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,2741.1280000,3.5142581,-13.1986694,-0.0923701
MsgID.LOCAL_VELOCITY,2741.1280000,0.0000000,0.0000000,-0.0000000
MsgID.STATE,0.0000000,False,False,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957514,37.7932817,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3959008,37.7933120,0.0860000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,2741.3780000,3.3561985,-13.2751827,-0.0861492
MsgID.LOCAL_VELOCITY,2741.3780000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3959000,37.7933112,0.0830000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,2741.6280000,3.2778642,-13.1986799,-0.0832089
MsgID.LOCAL_VELOCITY,2741.6280000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3958982,37.7933126,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,2741.8780000,3.4278264,-13.0442982,-0.0825301
MsgID.LOCAL_VELOCITY,2741.8780000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3958982,37.7933127,0.0830000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,2742.1280000,3.4380968,-13.0486336,-0.0833381
MsgID.LOCAL_VELOCITY,2742.1280000,0.0000000,0.0000000,-0.0000000
MsgID.STATE,0.0000000,False,False,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957514,37.7932817,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3958999,37.7933123,0.0880000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,2742.3780000,3.3931670,-13.1987734,-0.0882357
MsgID.LOCAL_VELOCITY,2742.3780000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3959013,37.7933109,0.1000000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,2742.6290000,3.2466066,-13.3147535,-0.1004867
MsgID.LOCAL_VELOCITY,2742.6290000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3958999,37.7933121,0.1200000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,2742.8790000,3.3856905,-13.1952543,-0.1209698
MsgID.LOCAL_VELOCITY,2742.8790000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3959016,37.7933125,0.1460000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,2743.1290000,3.4247348,-13.3463879,-0.1471163
MsgID.LOCAL_VELOCITY,2743.1290000,0.0000000,0.0000000,-0.0000000
MsgID.STATE,0.0000000,False,False,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957514,37.7932817,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3959007,37.7933123,0.1740000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,2743.3790000,3.3985155,-13.2598572,-0.1751099
MsgID.LOCAL_VELOCITY,2743.3790000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3959004,37.7933123,0.1980000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,2743.6290000,3.3968923,-13.2434349,-0.1991576
MsgID.LOCAL_VELOCITY,2743.6290000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3959020,37.7933116,0.2130000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,2743.8790000,3.3124588,-13.3817987,-0.2137226
MsgID.LOCAL_VELOCITY,2743.8790000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3959006,37.7933106,0.2140000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,2744.1290000,3.2121024,-13.2565670,-0.2148237
MsgID.LOCAL_VELOCITY,2744.1290000,0.0000000,0.0000000,-0.0000000
MsgID.STATE,0.0000000,False,False,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957514,37.7932817,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3959003,37.7933119,0.2010000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,2744.3790000,3.3621359,-13.2400723,-0.2005276
MsgID.LOCAL_VELOCITY,2744.3790000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3959011,37.7933126,0.1720000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,2744.6290000,3.4331038,-13.2966137,-0.1715226
MsgID.LOCAL_VELOCITY,2744.6290000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3958986,37.7933126,0.1320000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,2744.8790000,3.4419060,-13.0799570,-0.1310948
MsgID.LOCAL_VELOCITY,2744.8790000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3959007,37.7933136,0.0850000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,2745.1290000,3.5440345,-13.2760620,-0.0841906
MsgID.LOCAL_VELOCITY,2745.1290000,0.0000000,0.0000000,-0.0000000
MsgID.STATE,0.0000000,False,False,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957514,37.7932817,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3959011,37.7933123,0.0380000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,2745.3790000,3.3949132,-13.2976484,-0.0370623
MsgID.LOCAL_VELOCITY,2745.3790000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3959002,37.7933132,-0.0020000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,2745.6290000,3.5001526,-13.2237740,0.0041325
MsgID.LOCAL_VELOCITY,2745.6290000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3959003,37.7933127,-0.0330000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,2745.8790000,3.4309113,-13.2266197,0.0342493
MsgID.LOCAL_VELOCITY,2745.8790000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3959003,37.7933111,-0.0510000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,2746.1290000,3.2700062,-13.2365742,0.0521646
MsgID.LOCAL_VELOCITY,2746.1290000,0.0000000,0.0000000,-0.0000000
MsgID.STATE,0.0000000,False,False,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957514,37.7932817,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3959020,37.7933130,-0.0580000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,2746.3790000,3.4858527,-13.3849754,0.0583025
MsgID.LOCAL_VELOCITY,2746.3790000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3959013,37.7933140,-0.0540000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,2746.6290000,3.5869918,-13.3118563,0.0538331
